,Device_ID,Latitude,Longitude,Start_time,End_time,Category,Gender,Age,Date,Days,Geohash,Category_Num,Gender_Num,Geohash_Num,Start_Datetime,End_Datetime,Start_time_Cat,End_time_Cat,Next_Geohash_Num,Start_Time_Weight,End_Time_Weight,Duration,Weekday,Week_Num,Month_Name,Month_Num
484,16,41.871577,-87.627113,00:00:00,10:00:00,Home,Female,25,2020-11-28 00:00:00,Saturday,dp3wjyrzs78v,5,1,19,2020-11-28 00:00:00,2020-11-28 10:00:00,4.0,1.0,19.0,0.0,600.0,600.0,6,0,November,11
485,16,41.871577,-87.627113,15:50:00,16:15:00,Home,Female,25,2020-11-28 00:00:00,Saturday,dp3wjyrzs78v,5,1,19,2020-11-28 15:50:00,2020-11-28 16:15:00,2.0,2.0,34.0,950.0,975.0,25.0,6,0,November,11
486,16,41.884306,-87.628297,16:33:00,17:00:00,Shopping,Female,25,2020-11-28 00:00:00,Saturday,dp3wmbz1b8tc,10,1,34,2020-11-28 16:33:00,2020-11-28 17:00:00,2.0,3.0,33.0,993.0,1020.0,27.0,6,0,November,11
487,16,41.883677,-87.62825699999999,17:01:00,17:16:00,Shopping,Female,25,2020-11-28 00:00:00,Saturday,dp3wmbxn1e7c,10,1,33,2020-11-28 17:01:00,2020-11-28 17:16:00,3.0,3.0,19.0,1021.0,1036.0,15.0,6,0,November,11
488,16,41.871577,-87.627113,17:30:00,20:00:00,Home,Female,25,2020-11-28 00:00:00,Saturday,dp3wjyrzs78v,5,1,19,2020-11-28 17:30:00,2020-11-28 20:00:00,3.0,4.0,39.0,1050.0,1200.0,150.0,6,0,November,11
489,16,41.893603000000006,-87.628412,20:15:00,23:00:00,Home,Female,25,2020-11-28 00:00:00,Saturday,dp3wmfqzyj8h,5,1,39,2020-11-28 20:15:00,2020-11-28 23:00:00,4.0,4.0,55.0,1215.0,1380.0,165.0,6,0,November,11
490,16,42.189856,-87.953172,22:50:00,15:00:00,Home,Female,25,2020-11-28 00:00:00,Saturday,dp92n86mwx1w,5,1,55,2020-11-28 22:50:00,2020-11-28 15:00:00,4.0,2.0,38.0,1370.0,900.0,470.0,6,0,November,11
491,16,41.893676,-87.635933,23:15:00,23:59:00,Entertainment,Female,25,2020-11-28 00:00:00,Saturday,dp3wmf92qg0p,1,1,38,2020-11-28 23:15:00,2020-11-28 23:59:00,4.0,4.0,38.0,1395.0,1439.0,44.0,6,0,November,11
492,15,42.297837,-71.066232,00:00:00,10:30:00,Home,Male ,25,2020-08-11 00:00:00,Saturday,drt2wu54ub29,5,2,78,2020-08-11 00:00:00,2020-08-11 10:30:00,4.0,1.0,81.0,0.0,630.0,630.0,2,1,August,8
493,15,42.349880999999996,-71.08054,10:48:00,11:15:00,Shopping,Male ,25,2020-08-11 00:00:00,Saturday,drt2yt89zq5b,10,2,81,2020-08-11 10:48:00,2020-08-11 11:15:00,1.0,1.0,82.0,648.0,675.0,27.0,2,1,August,8
494,15,42.350845,-71.078807,11:20:00,11:25:00,Food,Male ,25,2020-08-11 00:00:00,Saturday,drt2yt9zxc8n,2,2,82,2020-08-11 11:20:00,2020-08-11 11:25:00,1.0,1.0,83.0,680.0,685.0,5.0,2,1,August,8
495,15,42.351566999999996,-71.075898,11:30:00,12:10:00,Shopping,Male ,25,2020-08-11 00:00:00,Saturday,drt2ytu5g831,10,2,83,2020-08-11 11:30:00,2020-08-11 12:10:00,1.0,2.0,81.0,690.0,730.0,40.0,2,1,August,8
496,15,42.349880999999996,-71.08054,12:20:00,12:23:00,Parking,Male ,25,2020-08-11 00:00:00,Saturday,drt2yt89zq5b,8,2,81,2020-08-11 12:20:00,2020-08-11 12:23:00,2.0,2.0,78.0,740.0,743.0,3.0,2,1,August,8
497,15,42.297837,-71.066232,12:43:00,23:59:00,Home,Male ,25,2020-08-11 00:00:00,Saturday,drt2wu54ub29,5,2,78,2020-08-11 12:43:00,2020-08-11 23:59:00,2.0,4.0,78.0,763.0,1439.0,676.0,2,1,August,8
498,15,42.297837,-71.066232,00:00:00,11:00:00,Home,Male ,25,2020-08-16 00:00:00,Sunday,drt2wu54ub29,5,2,78,2020-08-16 00:00:00,2020-08-16 11:00:00,4.0,1.0,80.0,0.0,660.0,660.0,7,1,August,8
499,15,42.292730999999996,-71.04894300000001,11:10:00,11:55:00,Groceries,Male ,25,2020-08-16 00:00:00,Sunday,drt2x5ptp8kr,3,2,80,2020-08-16 11:10:00,2020-08-16 11:55:00,1.0,1.0,78.0,670.0,715.0,45.0,7,1,August,8
500,15,42.297837,-71.066232,12:05:00,23:59:00,Home,Male ,25,2020-08-16 00:00:00,Sunday,drt2wu54ub29,5,2,78,2020-08-16 12:05:00,2020-08-16 23:59:00,2.0,4.0,78.0,725.0,1439.0,714.0,7,1,August,8
501,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-17 00:00:00,Monday,drt2wu54ub29,5,2,78,2020-08-17 00:00:00,2020-08-17 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,1,2,August,8
502,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-17 00:00:00,Monday,drt2pxppqsvs,9,2,76,2020-08-17 08:50:00,2020-08-17 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,1,2,August,8
503,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-17 00:00:00,Monday,drt2py4pp59e,2,2,77,2020-08-17 12:05:00,2020-08-17 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,1,2,August,8
504,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-17 00:00:00,Monday,drt2pxppqsvs,9,2,76,2020-08-17 12:50:00,2020-08-17 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,1,2,August,8
505,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-17 00:00:00,Monday,drt2wu54ub29,5,2,78,2020-08-17 17:15:00,2020-08-17 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,1,2,August,8
506,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-17 00:00:00,Monday,drt2x3vcp2y7,4,2,79,2020-08-17 18:42:00,2020-08-17 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,1,2,August,8
507,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-17 00:00:00,Monday,drt2wu54ub29,5,2,78,2020-08-17 20:00:00,2020-08-17 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,1,2,August,8
508,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-18 00:00:00,Tuesday,drt2wu54ub29,5,2,78,2020-08-18 00:00:00,2020-08-18 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,2,2,August,8
509,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-18 00:00:00,Tuesday,drt2pxppqsvs,9,2,76,2020-08-18 08:50:00,2020-08-18 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,2,2,August,8
510,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-18 00:00:00,Tuesday,drt2py4pp59e,2,2,77,2020-08-18 12:05:00,2020-08-18 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,2,2,August,8
511,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-18 00:00:00,Tuesday,drt2pxppqsvs,9,2,76,2020-08-18 12:50:00,2020-08-18 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,2,2,August,8
512,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-18 00:00:00,Tuesday,drt2wu54ub29,5,2,78,2020-08-18 17:15:00,2020-08-18 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,2,2,August,8
513,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-18 00:00:00,Tuesday,drt2x3vcp2y7,4,2,79,2020-08-18 18:42:00,2020-08-18 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,2,2,August,8
514,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-18 00:00:00,Tuesday,drt2wu54ub29,5,2,78,2020-08-18 20:00:00,2020-08-18 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,2,2,August,8
515,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-19 00:00:00,Wednesay,drt2wu54ub29,5,2,78,2020-08-19 00:00:00,2020-08-19 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,3,2,August,8
516,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-19 00:00:00,Wednesay,drt2pxppqsvs,9,2,76,2020-08-19 08:50:00,2020-08-19 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,3,2,August,8
517,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-19 00:00:00,Wednesay,drt2py4pp59e,2,2,77,2020-08-19 12:05:00,2020-08-19 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,3,2,August,8
518,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-19 00:00:00,Wednesay,drt2pxppqsvs,9,2,76,2020-08-19 12:50:00,2020-08-19 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,3,2,August,8
519,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-19 00:00:00,Wednesay,drt2wu54ub29,5,2,78,2020-08-19 17:15:00,2020-08-19 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,3,2,August,8
520,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-19 00:00:00,Wednesay,drt2x3vcp2y7,4,2,79,2020-08-19 18:42:00,2020-08-19 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,3,2,August,8
521,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-19 00:00:00,Wednesay,drt2wu54ub29,5,2,78,2020-08-19 20:00:00,2020-08-19 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,3,2,August,8
522,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-20 00:00:00,Thursday,drt2wu54ub29,5,2,78,2020-08-20 00:00:00,2020-08-20 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,4,2,August,8
523,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-20 00:00:00,Thursday,drt2pxppqsvs,9,2,76,2020-08-20 08:50:00,2020-08-20 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,4,2,August,8
524,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-20 00:00:00,Thursday,drt2py4pp59e,2,2,77,2020-08-20 12:05:00,2020-08-20 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,4,2,August,8
525,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-20 00:00:00,Thursday,drt2pxppqsvs,9,2,76,2020-08-20 12:50:00,2020-08-20 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,4,2,August,8
526,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-20 00:00:00,Thursday,drt2wu54ub29,5,2,78,2020-08-20 17:15:00,2020-08-20 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,4,2,August,8
527,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-20 00:00:00,Thursday,drt2x3vcp2y7,4,2,79,2020-08-20 18:42:00,2020-08-20 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,4,2,August,8
528,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-20 00:00:00,Thursday,drt2wu54ub29,5,2,78,2020-08-20 20:00:00,2020-08-20 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,4,2,August,8
529,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-21 00:00:00,Friday,drt2wu54ub29,5,2,78,2020-08-21 00:00:00,2020-08-21 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,5,2,August,8
530,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-21 00:00:00,Friday,drt2pxppqsvs,9,2,76,2020-08-21 08:50:00,2020-08-21 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,5,2,August,8
531,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-21 00:00:00,Friday,drt2py4pp59e,2,2,77,2020-08-21 12:05:00,2020-08-21 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,5,2,August,8
532,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-21 00:00:00,Friday,drt2pxppqsvs,9,2,76,2020-08-21 12:50:00,2020-08-21 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,5,2,August,8
533,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-21 00:00:00,Friday,drt2wu54ub29,5,2,78,2020-08-21 17:15:00,2020-08-21 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,5,2,August,8
534,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-21 00:00:00,Friday,drt2x3vcp2y7,4,2,79,2020-08-21 18:42:00,2020-08-21 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,5,2,August,8
535,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-21 00:00:00,Friday,drt2wu54ub29,5,2,78,2020-08-21 20:00:00,2020-08-21 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,5,2,August,8
536,15,42.297837,-71.066232,00:00:00,10:30:00,Home,Male ,25,2020-08-22 00:00:00,Saturday,drt2wu54ub29,5,2,78,2020-08-22 00:00:00,2020-08-22 10:30:00,4.0,1.0,81.0,0.0,630.0,630.0,6,2,August,8
537,15,42.349880999999996,-71.08054,10:48:00,11:15:00,Shopping,Male ,25,2020-08-22 00:00:00,Saturday,drt2yt89zq5b,10,2,81,2020-08-22 10:48:00,2020-08-22 11:15:00,1.0,1.0,82.0,648.0,675.0,27.0,6,2,August,8
538,15,42.350845,-71.078807,11:20:00,11:25:00,Food,Male ,25,2020-08-22 00:00:00,Saturday,drt2yt9zxc8n,2,2,82,2020-08-22 11:20:00,2020-08-22 11:25:00,1.0,1.0,83.0,680.0,685.0,5.0,6,2,August,8
539,15,42.351566999999996,-71.075898,11:30:00,12:10:00,Shopping,Male ,25,2020-08-22 00:00:00,Saturday,drt2ytu5g831,10,2,83,2020-08-22 11:30:00,2020-08-22 12:10:00,1.0,2.0,81.0,690.0,730.0,40.0,6,2,August,8
540,15,42.349880999999996,-71.08054,12:20:00,12:23:00,Parking,Male ,25,2020-08-22 00:00:00,Saturday,drt2yt89zq5b,8,2,81,2020-08-22 12:20:00,2020-08-22 12:23:00,2.0,2.0,78.0,740.0,743.0,3.0,6,2,August,8
541,15,42.297837,-71.066232,12:43:00,23:59:00,Home,Male ,25,2020-08-22 00:00:00,Saturday,drt2wu54ub29,5,2,78,2020-08-22 12:43:00,2020-08-22 23:59:00,2.0,4.0,78.0,763.0,1439.0,676.0,6,2,August,8
542,15,42.297837,-71.066232,00:00:00,11:00:00,Home,Male ,25,2020-08-23 00:00:00,Sunday,drt2wu54ub29,5,2,78,2020-08-23 00:00:00,2020-08-23 11:00:00,4.0,1.0,80.0,0.0,660.0,660.0,7,2,August,8
543,15,42.292730999999996,-71.04894300000001,11:10:00,11:55:00,Groceries,Male ,25,2020-08-23 00:00:00,Sunday,drt2x5ptp8kr,3,2,80,2020-08-23 11:10:00,2020-08-23 11:55:00,1.0,1.0,78.0,670.0,715.0,45.0,7,2,August,8
544,15,42.297837,-71.066232,12:05:00,23:59:00,Home,Male ,25,2020-08-23 00:00:00,Sunday,drt2wu54ub29,5,2,78,2020-08-23 12:05:00,2020-08-23 23:59:00,2.0,4.0,78.0,725.0,1439.0,714.0,7,2,August,8
545,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-24 00:00:00,Monday,drt2wu54ub29,5,2,78,2020-08-24 00:00:00,2020-08-24 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,1,3,August,8
546,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-24 00:00:00,Monday,drt2pxppqsvs,9,2,76,2020-08-24 08:50:00,2020-08-24 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,1,3,August,8
547,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-24 00:00:00,Monday,drt2py4pp59e,2,2,77,2020-08-24 12:05:00,2020-08-24 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,1,3,August,8
548,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-24 00:00:00,Monday,drt2pxppqsvs,9,2,76,2020-08-24 12:50:00,2020-08-24 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,1,3,August,8
549,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-24 00:00:00,Monday,drt2wu54ub29,5,2,78,2020-08-24 17:15:00,2020-08-24 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,1,3,August,8
550,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-24 00:00:00,Monday,drt2x3vcp2y7,4,2,79,2020-08-24 18:42:00,2020-08-24 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,1,3,August,8
551,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-24 00:00:00,Monday,drt2wu54ub29,5,2,78,2020-08-24 20:00:00,2020-08-24 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,1,3,August,8
552,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-25 00:00:00,Tuesday,drt2wu54ub29,5,2,78,2020-08-25 00:00:00,2020-08-25 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,2,3,August,8
553,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-25 00:00:00,Tuesday,drt2pxppqsvs,9,2,76,2020-08-25 08:50:00,2020-08-25 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,2,3,August,8
554,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-25 00:00:00,Tuesday,drt2py4pp59e,2,2,77,2020-08-25 12:05:00,2020-08-25 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,2,3,August,8
555,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-25 00:00:00,Tuesday,drt2pxppqsvs,9,2,76,2020-08-25 12:50:00,2020-08-25 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,2,3,August,8
556,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-25 00:00:00,Tuesday,drt2wu54ub29,5,2,78,2020-08-25 17:15:00,2020-08-25 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,2,3,August,8
557,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-25 00:00:00,Tuesday,drt2x3vcp2y7,4,2,79,2020-08-25 18:42:00,2020-08-25 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,2,3,August,8
558,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-25 00:00:00,Tuesday,drt2wu54ub29,5,2,78,2020-08-25 20:00:00,2020-08-25 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,2,3,August,8
559,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-26 00:00:00,Wednesay,drt2wu54ub29,5,2,78,2020-08-26 00:00:00,2020-08-26 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,3,3,August,8
560,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-26 00:00:00,Wednesay,drt2pxppqsvs,9,2,76,2020-08-26 08:50:00,2020-08-26 12:00:00,1.0,2.0,76.0,530.0,720.0,190.0,3,3,August,8
561,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-26 00:00:00,Thursday,drt2pxppqsvs,9,2,76,2020-08-26 08:50:00,2020-08-26 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,3,3,August,8
562,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-26 00:00:00,Wednesay,drt2py4pp59e,2,2,77,2020-08-26 12:05:00,2020-08-26 12:45:00,2.0,2.0,77.0,725.0,765.0,40.0,3,3,August,8
563,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-26 00:00:00,Thursday,drt2py4pp59e,2,2,77,2020-08-26 12:05:00,2020-08-26 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,3,3,August,8
564,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-26 00:00:00,Wednesay,drt2pxppqsvs,9,2,76,2020-08-26 12:50:00,2020-08-26 17:00:00,2.0,3.0,76.0,770.0,1020.0,250.0,3,3,August,8
565,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-26 00:00:00,Thursday,drt2pxppqsvs,9,2,76,2020-08-26 12:50:00,2020-08-26 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,3,3,August,8
566,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-26 00:00:00,Wednesay,drt2wu54ub29,5,2,78,2020-08-26 17:15:00,2020-08-26 18:30:00,3.0,3.0,78.0,1035.0,1110.0,75.0,3,3,August,8
567,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-26 00:00:00,Thursday,drt2wu54ub29,5,2,78,2020-08-26 17:15:00,2020-08-26 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,3,3,August,8
568,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-26 00:00:00,Wednesay,drt2x3vcp2y7,4,2,79,2020-08-26 18:42:00,2020-08-26 19:42:00,3.0,3.0,79.0,1122.0,1182.0,60.0,3,3,August,8
569,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-26 00:00:00,Thursday,drt2x3vcp2y7,4,2,79,2020-08-26 18:42:00,2020-08-26 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,3,3,August,8
570,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-26 00:00:00,Wednesay,drt2wu54ub29,5,2,78,2020-08-26 20:00:00,2020-08-26 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,3,3,August,8
571,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-26 00:00:00,Thursday,drt2wu54ub29,5,2,78,2020-08-26 20:00:00,2020-08-26 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,3,3,August,8
572,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-27 00:00:00,Thursday,drt2wu54ub29,5,2,78,2020-08-27 00:00:00,2020-08-27 08:20:00,4.0,1.0,78.0,0.0,500.0,500.0,4,3,August,8
573,15,42.297837,-71.066232,00:00:00,08:20:00,Home,Male ,25,2020-08-28 00:00:00,Friday,drt2wu54ub29,5,2,78,2020-08-28 00:00:00,2020-08-28 08:20:00,4.0,1.0,76.0,0.0,500.0,500.0,5,3,August,8
574,15,42.227222999999995,-71.027698,08:50:00,12:00:00,School,Male ,25,2020-08-28 00:00:00,Friday,drt2pxppqsvs,9,2,76,2020-08-28 08:50:00,2020-08-28 12:00:00,1.0,2.0,77.0,530.0,720.0,190.0,5,3,August,8
575,15,42.22168,-71.023562,12:05:00,12:45:00,Food,Male ,25,2020-08-28 00:00:00,Friday,drt2py4pp59e,2,2,77,2020-08-28 12:05:00,2020-08-28 12:45:00,2.0,2.0,76.0,725.0,765.0,40.0,5,3,August,8
576,15,42.227222999999995,-71.027698,12:50:00,17:00:00,School,Male ,25,2020-08-28 00:00:00,Friday,drt2pxppqsvs,9,2,76,2020-08-28 12:50:00,2020-08-28 17:00:00,2.0,3.0,78.0,770.0,1020.0,250.0,5,3,August,8
577,15,42.297837,-71.066232,17:15:00,18:30:00,Home,Male ,25,2020-08-28 00:00:00,Friday,drt2wu54ub29,5,2,78,2020-08-28 17:15:00,2020-08-28 18:30:00,3.0,3.0,79.0,1035.0,1110.0,75.0,5,3,August,8
578,15,42.28518,-71.040368,18:42:00,19:42:00,Gym,Male ,25,2020-08-28 00:00:00,Friday,drt2x3vcp2y7,4,2,79,2020-08-28 18:42:00,2020-08-28 19:42:00,3.0,3.0,78.0,1122.0,1182.0,60.0,5,3,August,8
579,15,42.297837,-71.066232,20:00:00,23:59:00,Home,Male ,25,2020-08-28 00:00:00,Friday,drt2wu54ub29,5,2,78,2020-08-28 20:00:00,2020-08-28 23:59:00,4.0,4.0,78.0,1200.0,1439.0,239.0,5,3,August,8
580,15,42.297837,-71.066232,00:00:00,10:30:00,Home,Male ,25,2020-08-29 00:00:00,Saturday,drt2wu54ub29,5,2,78,2020-08-29 00:00:00,2020-08-29 10:30:00,4.0,1.0,81.0,0.0,630.0,630.0,6,3,August,8
581,15,42.349880999999996,-71.08054,10:48:00,11:15:00,Shopping,Male ,25,2020-08-29 00:00:00,Saturday,drt2yt89zq5b,10,2,81,2020-08-29 10:48:00,2020-08-29 11:15:00,1.0,1.0,82.0,648.0,675.0,27.0,6,3,August,8
582,15,42.350845,-71.078807,11:20:00,11:25:00,Food,Male ,25,2020-08-29 00:00:00,Saturday,drt2yt9zxc8n,2,2,82,2020-08-29 11:20:00,2020-08-29 11:25:00,1.0,1.0,83.0,680.0,685.0,5.0,6,3,August,8
583,15,42.351566999999996,-71.075898,11:30:00,12:10:00,Shopping,Male ,25,2020-08-29 00:00:00,Saturday,drt2ytu5g831,10,2,83,2020-08-29 11:30:00,2020-08-29 12:10:00,1.0,2.0,81.0,690.0,730.0,40.0,6,3,August,8
584,15,42.349880999999996,-71.08054,12:20:00,12:23:00,Parking,Male ,25,2020-08-29 00:00:00,Saturday,drt2yt89zq5b,8,2,81,2020-08-29 12:20:00,2020-08-29 12:23:00,2.0,2.0,78.0,740.0,743.0,3.0,6,3,August,8
585,15,42.297837,-71.066232,12:43:00,23:59:00,Home,Male ,25,2020-08-29 00:00:00,Saturday,drt2wu54ub29,5,2,78,2020-08-29 12:43:00,2020-08-29 23:59:00,2.0,4.0,78.0,763.0,1439.0,676.0,6,3,August,8
586,15,42.297837,-71.066232,00:00:00,11:00:00,Home,Male ,25,2020-08-30 00:00:00,Sunday,drt2wu54ub29,5,2,78,2020-08-30 00:00:00,2020-08-30 11:00:00,4.0,1.0,80.0,0.0,660.0,660.0,7,3,August,8
587,15,42.292730999999996,-71.04894300000001,11:10:00,11:55:00,Groceries,Male ,25,2020-08-30 00:00:00,Sunday,drt2x5ptp8kr,3,2,80,2020-08-30 11:10:00,2020-08-30 11:55:00,1.0,1.0,78.0,670.0,715.0,45.0,7,3,August,8
588,15,42.297837,-71.066232,12:05:00,23:59:00,Home,Male ,25,2020-08-30 00:00:00,Sunday,drt2wu54ub29,5,2,78,2020-08-30 12:05:00,2020-08-30 23:59:00,2.0,4.0,78.0,725.0,1439.0,714.0,7,3,August,8
